City,Criteria ID,State,DMA Region,DMA Region Code
Annapolis Junction,1018508,Maryland,"Baltimore, MD",512
Arnold,1018509,Maryland,"Baltimore, MD",512
Baltimore,1018511,Maryland,"Baltimore, MD",512
Bel Air,1018512,Maryland,"Baltimore, MD",512
Belcamp,1018513,Maryland,"Baltimore, MD",512
Beltsville,1018514,Maryland,"Washington, DC (Hagerstown, MD)",511
Berlin,1018515,Maryland,"Salisbury, MD",576
Bethesda,1018516,Maryland,"Washington, DC (Hagerstown, MD)",511
Bethlehem,1018517,Maryland,"Baltimore, MD",512
Bladensburg,1018518,Maryland,"Washington, DC (Hagerstown, MD)",511
Bowie,1018519,Maryland,"Washington, DC (Hagerstown, MD)",511
Boyds,1018520,Maryland,"Washington, DC (Hagerstown, MD)",511
Brandywine,1018521,Maryland,"Washington, DC (Hagerstown, MD)",511
Brentwood,1018522,Maryland,"Washington, DC (Hagerstown, MD)",511
Brookeville,1018523,Maryland,"Washington, DC (Hagerstown, MD)",511
Brooklandville,1018524,Maryland,"Baltimore, MD",512
Brownsville,1018526,Maryland,"Washington, DC (Hagerstown, MD)",511
Brunswick,1018527,Maryland,"Washington, DC (Hagerstown, MD)",511
Burtonsville,1018528,Maryland,"Washington, DC (Hagerstown, MD)",511
Butler,1018529,Maryland,"Baltimore, MD",512
Cabin John,1018530,Maryland,"Washington, DC (Hagerstown, MD)",511
California,1018531,Maryland,"Washington, DC (Hagerstown, MD)",511
Cambridge,1018532,Maryland,"Salisbury, MD",576
Capitol Heights,1018533,Maryland,"Washington, DC (Hagerstown, MD)",511
Highfield-Cascade,1018534,Maryland,"Washington, DC (Hagerstown, MD)",511
Catonsville,1018535,Maryland,"Baltimore, MD",512
Cecilton,1018536,Maryland,"Baltimore, MD",512
Centreville,1018537,Maryland,"Baltimore, MD",512
Charlotte Hall,1018538,Maryland,"Washington, DC (Hagerstown, MD)",511
Chase,1018539,Maryland,"Baltimore, MD",512
Cheltenham,1018540,Maryland,"Washington, DC (Hagerstown, MD)",511
Chesapeake Beach,1018541,Maryland,"Washington, DC (Hagerstown, MD)",511
Chester,1018542,Maryland,"Baltimore, MD",512
Chestertown,1018543,Maryland,"Baltimore, MD",512
Chevy Chase,1018544,Maryland,"Washington, DC (Hagerstown, MD)",511
Churchville,1018545,Maryland,"Baltimore, MD",512
Clarksburg,1018546,Maryland,"Washington, DC (Hagerstown, MD)",511
Clarksville,1018547,Maryland,"Baltimore, MD",512
Clinton,1018548,Maryland,"Washington, DC (Hagerstown, MD)",511
Cockeysville,1018549,Maryland,"Baltimore, MD",512
College Park,1018550,Maryland,"Washington, DC (Hagerstown, MD)",511
Colora,1018551,Maryland,"Baltimore, MD",512
Columbia,1018552,Maryland,"Baltimore, MD",512
Compton,1018553,Maryland,"Washington, DC (Hagerstown, MD)",511
Conowingo,1018554,Maryland,"Baltimore, MD",512
Cooksville,1018555,Maryland,"Baltimore, MD",512
Crisfield,1018556,Maryland,"Salisbury, MD",576
Crofton,1018557,Maryland,"Baltimore, MD",512
Crownsville,1018558,Maryland,"Baltimore, MD",512
Cumberland,1018559,Maryland,"Washington, DC (Hagerstown, MD)",511
Damascus,1018561,Maryland,"Washington, DC (Hagerstown, MD)",511
Darlington,1018562,Maryland,"Baltimore, MD",512
Davidsonville,1018563,Maryland,"Baltimore, MD",512
Deal Island,1018564,Maryland,"Salisbury, MD",576
Deale,1018565,Maryland,"Baltimore, MD",512
Delmar,1018566,Maryland,"Salisbury, MD",576
Denton,1018567,Maryland,"Baltimore, MD",512
Derwood,1018568,Maryland,"Washington, DC (Hagerstown, MD)",511
District Heights,1018569,Maryland,"Washington, DC (Hagerstown, MD)",511
Dundalk,1018570,Maryland,"Baltimore, MD",512
Dunkirk,1018571,Maryland,"Washington, DC (Hagerstown, MD)",511
East New Market,1018572,Maryland,"Salisbury, MD",576
Easton,1018573,Maryland,"Baltimore, MD",512
Edgewater,1018574,Maryland,"Baltimore, MD",512
Edgewood,1018575,Maryland,"Baltimore, MD",512
Elkridge,1018576,Maryland,"Baltimore, MD",512
Elkton,1018577,Maryland,"Baltimore, MD",512
Ellicott City,1018578,Maryland,"Baltimore, MD",512
Emmitsburg,1018579,Maryland,"Washington, DC (Hagerstown, MD)",511
Essex,1018580,Maryland,"Baltimore, MD",512
Fallston,1018581,Maryland,"Baltimore, MD",512
Faulkner,1018582,Maryland,"Washington, DC (Hagerstown, MD)",511
Federalsburg,1018583,Maryland,"Baltimore, MD",512
Finksburg,1018584,Maryland,"Baltimore, MD",512
Forest Hill,1018585,Maryland,"Baltimore, MD",512
Fork,1018586,Maryland,"Baltimore, MD",512
Frederick,1018587,Maryland,"Washington, DC (Hagerstown, MD)",511
Frostburg,1018588,Maryland,"Washington, DC (Hagerstown, MD)",511
Fruitland,1018589,Maryland,"Salisbury, MD",576
Fort Meade,1018590,Maryland,"Baltimore, MD",512
Fort Washington,1018591,Maryland,"Washington, DC (Hagerstown, MD)",511
Fulton,1018592,Maryland,"Baltimore, MD",512
Funkstown,1018593,Maryland,"Washington, DC (Hagerstown, MD)",511
Gaithersburg,1018594,Maryland,"Washington, DC (Hagerstown, MD)",511
Gambrills,1018595,Maryland,"Baltimore, MD",512
Garrett Park,1018597,Maryland,"Washington, DC (Hagerstown, MD)",511
Germantown,1018598,Maryland,"Washington, DC (Hagerstown, MD)",511
Glen Arm,1018599,Maryland,"Baltimore, MD",512
Glen Burnie,1018600,Maryland,"Baltimore, MD",512
Glen Echo,1018601,Maryland,"Washington, DC (Hagerstown, MD)",511
Glenelg,1018602,Maryland,"Baltimore, MD",512
Glenn Dale,1018603,Maryland,"Washington, DC (Hagerstown, MD)",511
Glenwood,1018604,Maryland,"Baltimore, MD",512
Glyndon,1018605,Maryland,"Baltimore, MD",512
Grasonville,1018606,Maryland,"Baltimore, MD",512
Great Mills,1018607,Maryland,"Washington, DC (Hagerstown, MD)",511
Greenbelt,1018608,Maryland,"Washington, DC (Hagerstown, MD)",511
Gunpowder,1018609,Maryland,"Baltimore, MD",512
Hagerstown,1018611,Maryland,"Washington, DC (Hagerstown, MD)",511
Halethorpe,1018612,Maryland,"Baltimore, MD",512
Hampstead,1018613,Maryland,"Baltimore, MD",512
Hanover,1018614,Maryland,"Baltimore, MD",512
Harwood,1018615,Maryland,"Baltimore, MD",512
Havre de Grace,1018616,Maryland,"Baltimore, MD",512
Henderson,1018617,Maryland,"Baltimore, MD",512
Hollywood,1018618,Maryland,"Washington, DC (Hagerstown, MD)",511
Hughesville,1018620,Maryland,"Washington, DC (Hagerstown, MD)",511
Huntingtown,1018622,Maryland,"Washington, DC (Hagerstown, MD)",511
Hurlock,1018623,Maryland,"Salisbury, MD",576
Hyattsville,1018624,Maryland,"Washington, DC (Hagerstown, MD)",511
Ijamsville,1018625,Maryland,"Washington, DC (Hagerstown, MD)",511
Indian Head,1018626,Maryland,"Washington, DC (Hagerstown, MD)",511
Jarrettsville,1018627,Maryland,"Baltimore, MD",512
Jefferson,1018628,Maryland,"Washington, DC (Hagerstown, MD)",511
Jessup,1018629,Maryland,"Baltimore, MD",512
Joppa,1018630,Maryland,"Baltimore, MD",512
Kensington,1018631,Maryland,"Washington, DC (Hagerstown, MD)",511
Keymar,1018632,Maryland,"Baltimore, MD",512
